ABS,Adjustable_Seat,Bore,Cam_Type,Carburettor,Charging_Method,Clutch_Type,Colour,Compression_Ratio,Cooling,Country_of_Origin,Cylinders,Drive_Type,Dry_Weight,Engine_Config,Engine_Type,Engine_Voltage,Exhaust_Config,First_Seen,Frame_Material,Front_Brake_Caliper(s),Front_Brake_Description,Front_Brake_Diameter,Front_Suspension,Front_Suspension_Travel,Fuel_Tank_Capacity,Gear_Change_Method,Gear_Number,Gear_Type,Ground_Clearance,Height,Ignition,Kilometers,Last_Modified,Last_Seen,Learner_Approved,Length,Linked_Braking_System,Maximum_Power,Maximum_Power_RPM,Maximum_Torque,Maximum_Torque_RPM,Model,Postcode,Price,Rake_(Caster_Angle),Rear_Brake_Caliper(s),Rear_Brake_Description,Rear_Brake_Diameter,Rear_Suspension,Rear_Suspension_Travel,Recommended_RON,Seat_Height,Seating_Capacity,Seating_Position,Side_Stand,Side_Stand_Start_Inhibitor,Starter,State,Stroke,Suburb,Swingarm_Type,Throttle_Bore,Traction_Control,Trail,URL,Valves_Per_Cylinder,Wet_Operational_Weight,Wheel_Type,Wheelbase,Width,Seller,Brand,Remaining_Warranty,Remaining_Registration,Age,Live_Add,Sold,Engine_Size
No,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Slipper,green,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),38150.0,2019-07-04,2019-08-07,Yes,2015.0,No,29.0,11000.0,30.0,1000.0,Ninja_300_EX300A,0.0,3990,25.971825876662784,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,Standard,Electric,QLD,49.0,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2014-kawasaki-ninja-300-ex300a/OAG-AD-17374517/?Cr=30,4.0,172.0,Spoke,1405.0,715.0,Private,Kawasaki,0,0,5,29.0,Sold,300
No,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,purple,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),23150.0,2019-07-02,2019-08-30,Yes,2015.0,No,29.0,11000.0,30.0,1000.0,Ninja_300_EX300A,4006.0,3999,25.971825876662784,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,Standard,Electric,QLD,49.0,Bowen_hills,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-300-ex300a/SSE-AD-6174494/?Cr=34,4.0,172.0,Spoke,1405.0,715.0,Private,Kawasaki,0,4,4,52.0,Sold,300
No,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Slipper,black,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),10293.0,2019-07-07,2019-07-12,Yes,2015.0,No,29.0,11000.0,30.0,1000.0,Ninja_300_EX300A,2127.0,4000,25.971825876662784,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,Standard,Electric,NSW,49.0,Wentworth_point,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2014-kawasaki-ninja-300-ex300a/SSE-AD-6181878/?Cr=36,4.0,172.0,Spoke,1405.0,715.0,Private,Kawasaki,0,3,5,3.0,Sold,300
No,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),1403.0,2019-07-08,2019-07-09,Yes,2015.0,No,29.0,11000.0,30.0,1000.0,Ninja_300_EX300A,0.0,4490,25.971825876662784,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,Standard,Electric,QLD,49.0,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2016-kawasaki-ninja-300-ex300a-my17/OAG-AD-17391942/?Cr=42,4.0,172.0,Spoke,1405.0,715.0,Private,Kawasaki,0,0,3,0.0,Sold,300
No,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),5124.0,2019-07-09,2019-07-12,Yes,2015.0,No,29.0,11000.0,30.0,1000.0,Ninja_300_EX300A,0.0,4495,25.971825876662784,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,Standard,Electric,QLD,49.0,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2016-kawasaki-ninja-300-ex300a-my17/OAG-AD-17400276/?Cr=46,4.0,172.0,Spoke,1405.0,715.0,Private,Kawasaki,0,0,3,3.0,Sold,300
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),30543.0,2019-07-09,2019-07-12,Yes,2015.0,No,29.0,11000.0,30.0,10000.0,Ninja_300_EX300B,0.0,3990,27.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,No,Electric,QLD,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2018-kawasaki-ninja-300-abs-ex300b-my17/OAG-AD-17396706/?Cr=12,4.0,174.0,Spoke,1405.0,715.0,Private,Kawasaki,0,2,1,3.0,Sold,300
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),1.0,2019-07-08,2019-09-08,Yes,2015.0,No,29.0,11000.0,30.0,10000.0,Ninja_300_EX300B,0.0,3990,27.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,No,Electric,NSW,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2013-kawasaki-ninja-300-abs-ex300b-my14/OAG-AD-17290854/?Cr=13,4.0,174.0,Spoke,1405.0,715.0,Private,Kawasaki,0,0,6,61.0,Sold,300
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),19087.0,2019-07-09,2019-09-08,Yes,2015.0,No,29.0,11000.0,30.0,10000.0,Ninja_300_EX300B,0.0,4100,27.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,No,Electric,QLD,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2016-kawasaki-ninja-300-abs-ex300b/OAG-AD-17354967/?Cr=18,4.0,174.0,Spoke,1405.0,715.0,Private,Kawasaki,0,0,3,61.0,Sold,300
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),2850.0,2019-06-21,2019-09-08,Yes,2015.0,No,29.0,11000.0,30.0,10000.0,Ninja_300_EX300B,2042.0,4800,27.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,No,Electric,NSW,49.0,Newtown,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-300-abs-ex300b-my16/SSE-AD-5373494/?Cr=26,4.0,174.0,Spoke,1405.0,715.0,Private,Kawasaki,0,2,4,61.0,Sold,300
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),5905.0,2019-06-01,2019-07-12,Yes,2015.0,No,29.0,11000.0,30.0,10000.0,Ninja_300_EX300B,0.0,5190,27.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,No,Electric,VIC,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2016-kawasaki-ninja-300-abs-ex300b/OAG-AD-17150186/?Cr=37,4.0,174.0,Spoke,1405.0,715.0,Private,Kawasaki,0,4,3,3.0,Sold,300
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),3749.0,2019-07-08,2019-09-08,Yes,2015.0,No,29.0,11000.0,30.0,10000.0,Ninja_300_EX300B,0.0,5490,27.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,No,Electric,NSW,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-300-abs-ex300b-my16/OAG-AD-17398321/?Cr=38,4.0,174.0,Spoke,1405.0,715.0,Private,Kawasaki,0,0,4,61.0,Sold,300
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),1691.0,2019-07-09,2019-09-08,Yes,2015.0,No,29.0,11000.0,30.0,10000.0,Ninja_300_EX300B,0.0,5500,27.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,No,Electric,NSW,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-300-abs-ex300b-my16/OAG-AD-17398586/?Cr=39,4.0,174.0,Spoke,1405.0,715.0,Private,Kawasaki,0,2,4,61.0,Sold,300
No,No,66.43,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-09,Steel,Double_Piston,Hydraulic,308.827332010207,Telescopic,120.0,15.3,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),19341.0,2019-07-09,2019-09-08,Yes,2015.0,No,28.0,10905.0,30.0,7223.0,Ninja_300_,0.0,5490,27.0,Single_Piston,Hydraulic,226.77625108475556,Shock,132.0,95.0,785.0,2.0,Forward,Yes,Standard,Electric,NSW,49.843999999999994,none,Dual_Sided,38.83226371061844,No,93.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-300-special-edition-my14/OAG-AD-17375370/?Cr=5,4.0,170.0,Spoke,1392.0,724.846,Private,Kawasaki,0,1,4,61.0,Sold,300
No,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Slipper,orange,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),12447.0,2019-07-11,2019-08-07,Yes,2015.0,No,29.0,11000.0,30.0,1000.0,Ninja_300_EX300A,0.0,3990,25.971825876662784,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,Standard,Electric,QLD,49.0,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2014-kawasaki-ninja-300-ex300a/OAG-AD-17376598/?Cr=24,4.0,172.0,Spoke,1405.0,715.0,Private,Kawasaki,0,1,5,26.0,Sold,300
No,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),1700.0,2019-07-10,2019-07-12,Yes,2015.0,No,29.0,11000.0,30.0,1000.0,Ninja_300_EX300A,2566.0,4800,25.971825876662784,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,Standard,Electric,NSW,49.0,Minto,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-300-ex300a/SSE-AD-6188162/?Cr=50,4.0,172.0,Spoke,1405.0,715.0,Private,Kawasaki,0,2,2,0.0,Sold,300
No,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,orange,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-07-12,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),2000.0,2019-07-10,2019-07-12,Yes,2015.0,No,29.0,11000.0,30.0,1000.0,Ninja_300_EX300A,0.0,4990,25.971825876662784,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,Standard,Electric,NSW,49.0,none,Dual_Sided,32.0,No,97.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-300-ex300a/OAG-AD-17405293/?Cr=52,4.0,172.0,Spoke,1405.0,715.0,Private,Kawasaki,0,4,2,0.0,Sold,300
No,No,67.0,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,green,13.0,Liquid,JAPAN,4.0,Chain,167.0,Inline,Piston,12.0,2_into_1,2019-07-12,Aluminium,Four_Piston,Hydraulic,300.0,Inverted,120.0,17.0,Left_foot_lever,6.0,Manual,125.0,1125.0,Digital_Electronic,52500.0,2019-07-04,2019-07-12,No,2105.0,No,91.9,14000.0,90.0,12000.0,Ninja_ZX_6R_ZX600R,4178.0,4700,25.0,Single_Piston,Hydraulic,220.0,Spring,133.0,91.0,820.0,2.0,Forward,Yes,Standard,Electric,QLD,42.5,Wynnum,Dual_Sided,38.0,No,110.0,https://www.bikesales.com.au/bikes/details/2010-kawasaki-ninja-zx-6r-zx600r-my11/SSE-AD-6176993/?Cr=2,4.0,187.0,Spoke,1405.0,720.0,Private,Kawasaki,105,0,9,0.0,Sold,600
No,No,67.0,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,white,13.0,Liquid,JAPAN,4.0,Chain,167.0,Inline,Piston,12.0,2_into_1,2019-07-12,Aluminium,Four_Piston,Hydraulic,300.0,Inverted,120.0,17.0,Left_foot_lever,6.0,Manual,125.0,1125.0,Digital_Electronic,43951.0,2019-07-12,2019-07-12,No,2105.0,No,91.9,14000.0,90.0,12000.0,Ninja_ZX_6R_ZX600R,0.0,4990,25.0,Single_Piston,Hydraulic,220.0,Spring,133.0,91.0,820.0,2.0,Forward,Yes,Standard,Electric,NSW,42.5,none,Dual_Sided,38.0,No,110.0,https://www.bikesales.com.au/bikes/details/2010-kawasaki-ninja-zx-6r-zx600r-my11/OAG-AD-17390359/?Cr=3,4.0,187.0,Spoke,1405.0,720.0,Private,Kawasaki,105,6,9,0.0,Sold,600
No,No,67.0,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,black,13.0,Liquid,JAPAN,4.0,Chain,167.0,Inline,Piston,12.0,2_into_1,2019-07-12,Aluminium,Four_Piston,Hydraulic,300.0,Inverted,120.0,17.0,Left_foot_lever,6.0,Manual,125.0,1125.0,Digital_Electronic,3481.0,2019-07-05,2019-07-12,No,2105.0,No,91.9,14000.0,90.0,12000.0,Ninja_ZX_6R_ZX600R,0.0,6990,25.0,Single_Piston,Disc,220.0,Spring,133.0,95.0,820.0,2.0,Forward,Yes,Standard,Electric,VIC,42.5,none,Dual_Sided,38.0,No,110.0,https://www.bikesales.com.au/bikes/details/2008-kawasaki-ninja-zx-6r-zx600r/OAG-AD-17389279/?Cr=13,4.0,187.0,Spoke,1405.0,720.0,Private,Kawasaki,129,0,11,0.0,Sold,600
No,No,67.0,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,none,13.0,Liquid,JAPAN,4.0,Chain,167.0,Inline,Piston,12.0,2_into_1,2019-07-12,Aluminium,Four_Piston,Hydraulic,300.0,Inverted,120.0,17.0,Left_foot_lever,6.0,Manual,125.0,1125.0,Digital_Electronic,52174.0,2019-07-09,2019-09-08,No,2105.0,No,91.9,14000.0,90.0,12000.0,Ninja_ZX_6R_ZX600R,0.0,7990,25.0,Single_Piston,Hydraulic,220.0,Spring,133.0,91.0,820.0,2.0,Forward,Yes,Standard,Electric,NSW,42.5,none,Dual_Sided,38.0,No,110.0,https://www.bikesales.com.au/bikes/details/2010-kawasaki-ninja-zx-6r-zx600r-my11/OAG-AD-17354560/?Cr=25,4.0,187.0,Spoke,1405.0,720.0,Private,Kawasaki,105,0,9,58.0,Sold,600
No,No,67.0,DOHC_(Double_Over_Head_Cam),Digital_fuel_injection,Engine,Multi_plate,green,13.0,Liquid,JAPAN,4.0,Chain,167.0,Inline,Piston,12.0,2_into_1,2019-07-12,Aluminium,Four_Piston,Hydraulic,300.0,Inverted,120.0,17.0,Left_foot_lever,6.0,Manual,125.0,1125.0,Digital_Electronic,6300.0,2019-07-11,2019-07-12,No,2105.0,No,91.9,14000.0,90.0,12000.0,Ninja_ZX_6R_ZX600R,2576.0,8250,25.0,Single_Piston,Hydraulic,220.0,Spring,133.0,91.0,820.0,2.0,Forward,Yes,Standard,Electric,NSW,42.5,Bowral,Dual_Sided,38.0,No,110.0,https://www.bikesales.com.au/bikes/details/2011-kawasaki-ninja-zx-6r-zx600r/SSE-AD-6190380/?Cr=26,4.0,187.0,Spoke,1405.0,720.0,Private,Kawasaki,93,4,8,0.0,Sold,600
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),9000.0,2019-07-12,2019-08-26,Yes,2015.0,No,29.0,11000.0,30.0,10000.0,Ninja,3352.0,2700,27.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,No,Electric,VIC,49.0,Burrumbeet,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2013-kawasaki-ninja-300-abs-ex300b-my14/SSE-AD-6191560/?Cr=28,4.0,174.0,Spoke,1405.0,715.0,Private,Kawasaki,0,0,6,19.0,Sold,300
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),31568.0,2019-07-26,2019-09-08,Yes,2015.0,No,29.0,11000.0,30.0,10000.0,Ninja,2713.0,3000,27.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,No,Electric,NSW,49.0,Blighty,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2013-kawasaki-ninja-300-abs-ex300b-my14/SSE-AD-6214813/?Cr=54,4.0,174.0,Spoke,1405.0,715.0,Private,Kawasaki,0,4,6,32.0,Sold,300
No,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),10000.0,2019-08-03,2019-08-17,Yes,2015.0,No,29.0,11000.0,30.0,1000.0,Ninja,2564.0,3500,26.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,Standard,Electric,NSW,49.0,Macquarie_fields,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-300-ex300a/SSE-AD-6226366/?Cr=81,4.0,172.0,Spoke,1405.0,715.0,Private,Kawasaki,0,0,4,10.0,Sold,300
No,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),10700.0,2019-08-06,2019-09-08,Yes,2015.0,No,29.0,11000.0,30.0,1000.0,Ninja,3012.0,3600,26.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,Standard,Electric,VIC,49.0,Brooklyn,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2015-kawasaki-ninja-300-ex300a-my16/SSE-AD-6226901/?Cr=91,4.0,172.0,Spoke,1405.0,715.0,Private,Kawasaki,0,0,4,32.0,Sold,300
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,orange,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),64510.0,2019-09-08,2019-09-08,Yes,2015.0,No,29.0,11000.0,30.0,10000.0,Ninja,0.0,3750,27.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,No,Electric,NSW,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2014-kawasaki-ninja-300-abs-ex300b/OAG-AD-17470785/?Cr=94,4.0,174.0,Spoke,1405.0,715.0,Dealer,Kawasaki,0,0,5,32.0,Sold,300
No,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Slipper,white,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),37747.0,2019-09-08,2019-09-08,Yes,2015.0,No,29.0,11000.0,30.0,1000.0,Ninja,0.0,3790,26.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,Standard,Electric,QLD,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2014-kawasaki-ninja-300-ex300a/OAG-AD-17475112/?Cr=96,4.0,172.0,Spoke,1405.0,715.0,Dealer,Kawasaki,0,4,5,32.0,Sold,300
Standard,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),12093.0,2019-08-07,2019-08-07,Yes,2015.0,No,29.0,11000.0,30.0,10000.0,Ninja,0.0,3790,27.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,No,Electric,QLD,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2013-kawasaki-ninja-300-abs-ex300b-my14/OAG-AD-17449923/?Cr=97,4.0,174.0,Spoke,1405.0,715.0,Dealer,Kawasaki,0,0,6,0.0,Sold,300
No,No,62.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,green,10.0,Liquid,JAPAN,2.0,Chain,160.0,Parallel,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,290.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,140.0,1110.0,CDI_(Capacitive_Discharge_Ignition),24038.0,2019-08-26,2019-08-26,Yes,2015.0,No,29.0,11000.0,30.0,1000.0,Ninja,0.0,3990,26.0,Double_Piston,Hydraulic,220.0,Shock,132.0,95.0,785.0,2.0,Forward,Standard,Standard,Electric,QLD,49.0,none,Dual_Sided,32.0,No,93.0,https://www.bikesales.com.au/bikes/details/2017-kawasaki-ninja-300-ex300a/OAG-AD-17448508/?Cr=105,4.0,172.0,Spoke,1405.0,715.0,Dealer,Kawasaki,0,0,2,19.0,Sold,300
