Bore,Compression_Ratio,Cylinders,Engine_Stroke,Engine_Voltage,Front_Brake_Diameter,Front_Suspension_Travel,Fuel_Tank_Capacity,Gear_Number,Ground_Clearance,Height,Kilometers,Length,Maximum_Power,Maximum_Power_RPM,Price,Rake_(Caster_Angle),Rear_Brake_Diameter,Rear_Suspension_Travel,Recommended_RON,Seating_Capacity,Stroke,Throttle_Bore,Trail,Valves_Per_Cylinder,Wet_Operational_Weight,Wheelbase,Width,Remaining_Warranty,Remaining_Registration,Age,Live_Add,Engine_Size,ABS,Adjustable_Seat,Cam_Type,Carburettor,Charging_Method,Clutch_Type,Colour,Cooling,Country_of_Origin,Drive_Type,Engine_Config,Engine_Type,Exhaust_Config,First_Seen,Frame_Material,Front_Brake_Caliper(s),Front_Brake_Description,Front_Suspension,Gear_Change_Method,Gear_Type,Ignition,Last_Modified,Last_Seen,Learner_Approved,Linked_Braking_System,Model,Postcode,Rear_Brake_Caliper(s),Rear_Brake_Description,Rear_Suspension,Seating_Position,Side_Stand,Side_Stand_Start_Inhibitor,Starter,State,Suburb,Swingarm_Type,Traction_Control,URL,Wheel_Type,Seller,Brand,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,16852.0,2085.0,23.4,11000.0,2500,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,93,2,8,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,red,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-04,2019-07-19,Yes,No,Ninja_250R_(EX250J),3216,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,VIC,Grovedale,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2011-kawasaki-ninja-250r-ex250j-my12/SSE-AD-6125390/?Cr=19,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,16940.0,2085.0,23.4,11000.0,2500,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,0,9,13.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,blue,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-15,2019-06-30,Yes,No,Ninja_250R_(EX250J),6053,Single_Piston,Hydraulic,Shock,Forward,Yes,No,Electric,WA,Bayswater,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-kawasaki-ninja-250r-ex250j/SSE-AD-5849269/?Cr=20,Spoke,Private,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,11203.0,2085.0,23.4,11000.0,2500,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,93,0,8,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,black,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-12,2019-07-19,Yes,No,Ninja_250R_(EX250J),2557,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,NSW,Gregory_hills,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2011-kawasaki-ninja-250r-ex250j/SSE-AD-6073885/?Cr=21,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,7756.0,2085.0,23.4,11000.0,2500,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,166.0,1400.0,715.0,0,0,11,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,green,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-16,2019-07-19,Yes,No,Ninja_250R_(EX250J),2259,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,NSW,Watanobbi,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2008-kawasaki-ninja-250r-ex250j/SSE-AD-6072010/?Cr=22,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,43000.0,2085.0,23.4,11000.0,2500,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,0,10,0.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,red,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-02,2019-06-17,Yes,No,Ninja_250R_(EX250J),5156,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,SA,Upper_sturt,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-kawasaki-ninja-250r-ex250j-my10/SSE-AD-6122486/?Cr=23,Spoke,Private,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,8507.0,2085.0,23.4,11000.0,2500,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,1,9,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,blue,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-14,2019-07-19,Yes,No,Ninja_250R_(EX250J),2035,Single_Piston,Hydraulic,Shock,Forward,Yes,No,Electric,NSW,Maroubra,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-kawasaki-ninja-250r-ex250j/SSE-AD-6142494/?Cr=24,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,14926.0,2085.0,23.4,11000.0,2500,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,166.0,1400.0,715.0,0,0,11,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,red,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-10,2019-07-19,Yes,No,Ninja_250R_(EX250J),4500,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,QLD,Brendale,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2008-kawasaki-ninja-250r-ex250j/SSE-AD-6070588/?Cr=25,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,19280.0,2085.0,23.4,11000.0,2550,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,105,0,9,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,red,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-18,2019-07-19,Yes,No,Ninja_250R_(EX250J),4209,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,QLD,Upper_coomera,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-kawasaki-ninja-250r-ex250j-my11/SSE-AD-6094553/?Cr=26,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,28475.0,2085.0,23.4,11000.0,2599,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,0,9,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,green,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-30,2019-07-19,Yes,No,Ninja_250R_(EX250J),5118,Single_Piston,Hydraulic,Shock,Forward,Yes,No,Electric,SA,Gawler_east,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-kawasaki-ninja-250r-ex250j/SSE-AD-5892149/?Cr=27,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,8700.0,2085.0,23.4,11000.0,2600,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,0,10,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,green,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-21,2019-07-19,Yes,No,Ninja_250R_(EX250J),3806,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,VIC,BERWICK,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-kawasaki-ninja-250r-ex250j/SSE-AD-5955273/?Cr=28,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,17650.0,2085.0,23.4,11000.0,2600,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.0,1390.0,715.0,81,3,7,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,black,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-14,2019-07-19,Yes,No,Ninja_250R_(EX250J),4074,Single_Piston,Disc,Spring,Forward,Standard,No,Electric,QLD,Mount_ommaney,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2012-kawasaki-ninja-250r-ex250j/SSE-AD-5081525/?Cr=29,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,23000.0,2085.0,23.4,11000.0,2700,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,5,10,13.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,black,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-17,2019-06-30,Yes,No,Ninja_250R_(EX250J),2148,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,NSW,Blacktown,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-kawasaki-ninja-250r-ex250j/SSE-AD-6147651/?Cr=30,Spoke,Private,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,23121.0,2085.0,23.4,11000.0,2750,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,0,9,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,orange,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-09,2019-07-19,Yes,No,Ninja_250R_(EX250J),4115,Single_Piston,Hydraulic,Shock,Forward,Yes,No,Electric,QLD,Algester,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-kawasaki-ninja-250r-ex250j/SSE-AD-6100808/?Cr=32,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,34000.0,2085.0,23.4,11000.0,2750,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.0,1390.0,715.0,81,2,7,13.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,red,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-15,2019-06-30,Yes,No,Ninja_250R_(EX250J),4169,Single_Piston,Disc,Spring,Forward,Standard,No,Electric,QLD,East_brisbane,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2012-kawasaki-ninja-250r-ex250j/SSE-AD-5913382/?Cr=33,Spoke,Private,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,8700.0,2085.0,23.4,11000.0,2800,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,0,10,0.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,black,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-13,2019-06-17,Yes,No,Ninja_250R_(EX250J),6171,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,WA,Baldivis,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-kawasaki-ninja-250r-ex250j/SSE-AD-6133560/?Cr=34,Spoke,Private,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,3549.0,2085.0,23.4,11000.0,2850,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,2,10,13.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,green,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-04-22,2019-06-30,Yes,No,Ninja_250R_(EX250J),4207,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,QLD,Alberton,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-kawasaki-ninja-250r-ex250j-my10/SSE-AD-5995132/?Cr=36,Spoke,Private,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,619.0,2085.0,23.4,11000.0,2990,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,0,10,13.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,blue,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-30,2019-06-30,Yes,No,Ninja_250R_(EX250J),0,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,QLD,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-kawasaki-ninja-250r-ex250j-my10/OAG-AD-17157218/?Cr=37,Spoke,Dealer,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,12030.0,2085.0,23.4,11000.0,2999,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,166.0,1400.0,715.0,0,0,11,0.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,red,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-17,2019-06-17,Yes,No,Ninja_250R_(EX250J),0,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,SA,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2008-kawasaki-ninja-250r-ex250j/OAG-AD-17097947/?Cr=38,Spoke,Dealer,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,24400.0,2085.0,23.4,11000.0,2999,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,93,0,8,6.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,red,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-16,2019-06-23,Yes,No,Ninja_250R_(EX250J),3006,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,VIC,Southbank,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2011-kawasaki-ninja-250r-ex250j/SSE-AD-6144847/?Cr=39,Spoke,Private,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,9815.0,2085.0,23.4,11000.0,3000,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.0,1390.0,715.0,81,0,7,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,white,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-09,2019-07-19,Yes,No,Ninja_250R_(EX250J),3033,Single_Piston,Disc,Spring,Forward,Standard,No,Electric,VIC,Keilor_east,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2012-kawasaki-ninja-250r-ex250j/SSE-AD-5997865/?Cr=41,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,33907.0,2085.0,23.4,11000.0,3000,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,93,1,8,19.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,black,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-04-27,2019-07-06,Yes,No,Ninja_250R_(EX250J),3690,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,VIC,Wodonga,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2011-kawasaki-ninja-250r-ex250j/SSE-AD-5986422/?Cr=42,Spoke,Private,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,27000.0,2085.0,23.4,11000.0,3000,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,105,2,9,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,white,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-12,2019-07-19,Yes,No,Ninja_250R_(EX250J),4054,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,QLD,Arana_hills,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2010-kawasaki-ninja-250r-ex250j-my11/SSE-AD-6137585/?Cr=43,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,12200.0,2085.0,23.4,11000.0,3000,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,0,10,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,black,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-12,2019-07-19,Yes,No,Ninja_250R_(EX250J),4660,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,QLD,Buxton,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-kawasaki-ninja-250r-ex250j/SSE-AD-5756600/?Cr=44,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,31358.0,2085.0,23.4,11000.0,3000,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,0,10,19.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,black,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-11,2019-07-06,Yes,No,Ninja_250R_(EX250J),3030,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,VIC,Derrimut,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-kawasaki-ninja-250r-ex250j-my10/SSE-AD-6040869/?Cr=45,Spoke,Private,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,600.0,2085.0,23.4,11000.0,3000,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,93,0,8,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,green,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-06,2019-07-19,Yes,No,Ninja_250R_(EX250J),4154,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,QLD,Wakerley,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2011-kawasaki-ninja-250r-ex250j/SSE-AD-5908766/?Cr=46,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,13978.0,2085.0,23.4,11000.0,3300,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.0,1390.0,715.0,81,3,7,25.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,red,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-24,2019-07-12,Yes,No,Ninja_250R_(EX250J),2800,Single_Piston,Disc,Spring,Forward,Standard,No,Electric,NSW,Orange,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2012-kawasaki-ninja-250r-ex250j/SSE-AD-6090474/?Cr=47,Spoke,Private,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,5645.0,2085.0,23.4,11000.0,3300,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.0,1390.0,715.0,81,1,7,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,black,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-05-25,2019-07-19,Yes,No,Ninja_250R_(EX250J),2902,Single_Piston,Disc,Spring,Forward,Standard,No,Electric,ACT,Kambah,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2012-kawasaki-ninja-250r-ex250j/SSE-AD-6008046/?Cr=48,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,22100.0,2085.0,23.4,11000.0,3300,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,93,4,8,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,black,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-15,2019-07-19,Yes,No,Ninja_250R_(EX250J),3150,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,VIC,Glen_waverley,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2011-kawasaki-ninja-250r-ex250j/SSE-AD-6012493/?Cr=49,Spoke,Private,Kawasaki,For Sale
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,7520.0,2085.0,23.4,11000.0,3400,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.0,1390.0,715.0,81,0,7,0.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Alternator_&_Regulator-Rectifier,Multi_plate,red,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-06-17,2019-06-17,Yes,No,Ninja_250R_(EX250J),0,Single_Piston,Disc,Spring,Forward,Standard,No,Electric,VIC,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2012-kawasaki-ninja-250r-ex250j/OAG-AD-17200855/?Cr=50,Spoke,Dealer,Kawasaki,Sold
62.0,11.0,2.0,4.0,12.0,290.0,120.0,18.0,6.0,130.0,1110.0,3774.0,2085.0,23.4,11000.0,3490,26.0,220.0,130.0,95.0,2.0,41.2,30.0,82.0,4.0,169.61,1400.0,715.0,0,0,10,32.0,250,No,No,DOHC_(Double_Over_Head_Cam),Constant_velocity,Engine,Multi_plate,blue,Liquid,JAPAN,Chain,Parallel,Piston,2_into_1,2019-06-17,Steel,Double_Piston,Hydraulic,Telescopic,Left_foot_lever,Manual,CDI_(Capacitive_Discharge_Ignition),2019-07-19,2019-07-19,Yes,No,Ninja_250R_(EX250J),0,Single_Piston,Hydraulic,Shock,Forward,Standard,No,Electric,VIC,none,Dual_Sided,No,https://www.bikesales.com.au/bikes/details/2009-kawasaki-ninja-250r-ex250j/OAG-AD-16838662/?Cr=51,Spoke,Dealer,Kawasaki,For Sale
